id_themoviedb,id_imdb,title,original_title,description,dt_launch,original_language,media_type,poster_url,popularity,vote_average,vote_count,adult
1817,tt0183649,Por um Fio,Phone Booth,"Um consultor de mídia tranquilo se vê preso em uma cilada depois de atender a uma ligação telefônica. O homem deve tentar encontrar uma saída, depois de ser informado de que será morto por um atirador de elite se desligar o telefone.",2003-01-06,en,movie,https://image.tmdb.org/t/p/w500/fxP5upLdioZUCMrSDXl0QjalVMx.jpg,3.0346,6.9,3903,False
20764,tt0804529,Sleep Dealer,Sleep Dealer,"Memo é um garoto que vive com sua família numa aldeia mexicana. O filme se passa num futuro militarizado e controlado por redes cibernéticas. Certo dia, Memo é confundido com um terrorista e acaba sendo perseguido pelas autoridades, no caminho encontra um jornalista que consegue plugar seu corpo na internet através de nódulos. Então quando finalmente consegue um emprego numa indústria de alta tecnologia, percebe que este mundo está muito longe dos seus sonhos.",2008-12-10,en,movie,https://image.tmdb.org/t/p/w500/kFXQ4oMJkXAWjyo7Tr5GrLjmk61.jpg,0.8433,5.896,125,False
539885,tt8784956,Ava,Ava,"Atormentada por dúvidas, uma assassina de elite luta para proteger a si mesma e a sua família depois que uma missão dá errado.",2020-07-02,en,movie,https://image.tmdb.org/t/p/w500/uobkkvvKCZbTKpJCMnvuTRQt5bV.jpg,3.1911,5.832,2650,False
9486,tt0274166,Johnny English,Johnny English,"Depois que todos os agentes secretos do MI7, agência de inteligência britânica, morrem em um atentado, o atrapalhado Johnny English é o único espião disponível da Inglaterra. Em sua primeira missão, ele é encarregado de investigar o roubo das joias da coroa britânica.",2003-03-14,en,movie,https://image.tmdb.org/t/p/w500/mmzW88tnkB2MnOV3Un2F9IUxSnZ.jpg,3.6118,6.283,3593,False
1053718,tt13885492,Little Richard: I Am Everything,Little Richard: I Am Everything,"A história das origens negra e queer do rock n' roll. Por meio de uma riqueza de arquivos e performances que nos levam ao complicado mundo interior de Richard, o filme desenrola a história de vida do ícone com todas as suas reviravoltas e contradições.",2023-04-11,en,movie,https://image.tmdb.org/t/p/w500/5u5kkH6ux1wHHJHLePAR1xMgSv5.jpg,0.9651,6.4,25,False
934433,tt17663992,Pânico 6,Scream VI,"Sam, Tara, Chad e Mindy, os quatro sobreviventes do massacre realizado pelo Ghostface, decidem deixar Woodsboro para trás em busca de um novo começo em uma cidade diferente. Mas não demora muito para eles se tornarem alvo de um novo serial killer mascarado.",2023-03-08,en,movie,https://image.tmdb.org/t/p/w500/dbd7DQCHZ57SF4tM2puHtwNxDQD.jpg,7.6618,6.979,2877,False
1640,tt0375679,Crash: No Limite,Crash,"Ao mergulhar de cabeça nas confusões ideológicas nascidas no pós 11 de setembro, este drama urbano desenha as inconstantes interseções entre personagens pertencentes a diferentes etnias, que lutam para superar seus medos enquanto suas vidas se cruzam. Uma dona-de-casa e seu marido, um promotor público, uma lojista de origem árabe, dois detetives da polícia, um diretor de televisão afro-americano e sua esposa, dois policiais, um chaveiro mexicano, dois ladrões de carro, um casal coreano de meia idade. Todos vêem suas vidas colidindo após uma série de eventos inevitáveis, no período de 36 horas com consequências surpreendentes.",2005-05-06,en,movie,https://image.tmdb.org/t/p/w500/4pwHDsYeOVsdLT8TykM047hIkKA.jpg,3.8145,7.216,3644,False
179111,tt2375574,A Field in England,A Field in England,"O filme segue um pequeno grupo de desertores que fogem de uma grande batalha por um campo cheio de mato. Eles acabam sendo capturados por O'Neil, um alquimista, e são obrigados a ajudá-lo em sua busca para encontrar um tesouro escondido que ele acredita estar enterrado no campo. O grupo rapidamente entra em um caos de argumentos, luta e paranóia, e, com a suspeita de que o tesouro pode não ser ouro, eles lentamente se tornam vítimas de terríveis energias que existem dentro de campo.",2013-07-05,en,movie,https://image.tmdb.org/t/p/w500/dKhMJr8yoHVyvxyUiAeIn2hKVdL.jpg,1.486,6.215,275,False
18113,tt0362511,Nota 10 em Confusão,National Lampoon Presents Dorm Daze,"Às vésperas do Natal em uma universidade dos Estados Unidos, um dos estudantes contrata uma prostituta, chamada Dominique, para que seu irmão perca a virgindade. Entretanto, outro aluno espera a chegada de uma estudante francesa, que mal fala inglês e que, como a prostituta, também se chama Dominique. É o bastante para uma série de enganos tomar conta do campus, e contratempos cômicos da vida dos personagens. Uma comédia imperdível sobre sexo na faculdade.",2003-09-26,en,movie,https://image.tmdb.org/t/p/w500/4TjapcrHAupm0ItAVXbq9Ar3l4c.jpg,0.654,5.067,156,False
1170600,tt31350873,Return of the Living Dead,Return of the Living Dead,,,en,movie,https://image.tmdb.org/t/p/w500/5yjYD9myjbrHYzK1n4oCyQbTwBU.jpg,0.1725,0.0,0,False
579169,tt0326804,Choice of Weapons,Choice of Weapons,,2002-07-14,en,movie,,0.0071,0.0,0,False
54700,tt1298594,A Presença,The Presence,"Uma escritora (Mira Sorvino) se muda para uma cabana distante da sociedade querendo paz para escrever um livro de romance. No entanto, a casa é assombrada por um espírito que a persegue fazendo com que tenha comportamentos estranhos. A mulher é surpreendida pela visita de seu noivo (Justin Kirk), cuja presença cria uma obsessão maior do espírito pela mulher. Perseguida, limites entre a sanidade e a loucura da escritora confundem-se.",2010-08-04,en,movie,https://image.tmdb.org/t/p/w500/aFeg0FVA1DF85ueun7Mw6Pgi9eP.jpg,1.0765,4.247,79,False
22805,tt1220220,Uma Mãe em Apuros,Motherhood,"Eliza Welsh (Uma Thurman) é uma escritora e blogueira que está muito atarefada. Ela precisa preparar a festa de aniversário de sua filha de 6 anos, cuidar do filho mais novo que está começando a andar, se enturmar com as demais mães no playground e ainda resolver uma briga com sua melhor amiga, Sheila (Minnie Driver), após publicar no blog uma de suas confissões. Para completar, ela decide se inscrever em um concurso onde precisa escrever uma matéria de 500 palavras sobre o que a maternidade representa para ela.",2009-01-21,en,movie,https://image.tmdb.org/t/p/w500/bzQCsmvPJU0L4tnPtQHlVliw2zn.jpg,1.6645,5.012,128,False
24271,tt1107860,Um Crime Nada Perfeito,The Maiden Heist,"Os amigos Charles (Morgan Freeman), Roger (Christopher Walken) e George (William H. Macy) trabalham numa galeria de arte como seguranças. Eles cuidam de um acervo importante e desenvolveram um certo carinho por suas obras favoritas. Porém, o trio descobre que as peças serão enviadas para um museu e decidem impedir isso. Os vigilantes veteranos vão planejar um roubo ousado das obras, o que causa divertidas confusões.",2009-05-09,en,movie,https://image.tmdb.org/t/p/w500/i8858I5lN9a4AjGUcLgDds611aU.jpg,1.679,5.632,351,False
256503,tt3549508,Nas: Time Is Illmatic,Nas: Time Is Illmatic,,2014-04-04,en,movie,https://image.tmdb.org/t/p/w500/l3LCII4SY82fE5KMk8g9kzC851f.jpg,0.6698,6.97,66,False
107846,tt1211956,Rota de Fuga,Escape Plan,"Ray Breslin é a maior autoridade que existe quando se trata de segurança. Após analisar diversas prisões de segurança máxima, ele desenvolve um modelo à prova de fugas. No entanto, Ray acaba sendo preso, mas é enviado justamente para a prisão que ele mesmo criou. Lá, ele precisa encontrar uma brecha não imaginada até então, que possa permitir sua fuga.",2013-10-09,en,movie,https://image.tmdb.org/t/p/w500/indS2SQtlzoIyfF4BKw1Azuw09Q.jpg,6.9331,6.721,5328,False
1039659,tt11433906,A Informante,Winner,Lealdade vs. liberdade. Este filme acompanha a história real de uma jovem brilhante e inadaptada que questiona seus fortes princípios enquanto trabalha como agente de segurança nacional para os EUA durante as eleições presidenciais de 2016.,2024-09-13,en,movie,https://image.tmdb.org/t/p/w500/x6sJnxr1lQTO5CzogzEsDnBTrze.jpg,1.9005,7.0,57,False
10008,tt0429573,Maldição,An American Haunting,"A terrível história do único homem que se sabe ter morrido depois de ter sido possuído por um espírito, nos Estados Unidos da América. Esse homem pertencia a uma família do Tennessee, os Bell, cuja casa foi assombrada por um espírito, entre os anos de 1818 e 1820. A perseguição só terminou com a morte de um dos membros da família. Um documento encontrado em 1998 permitiu desvendar uma parte do mistério.",2005-05-05,en,movie,https://image.tmdb.org/t/p/w500/gIjGT3c2TgRjFhHm5Xfj5GtIQwi.jpg,2.028,5.541,504,False
398173,tt4003440,A Casa Que Jack Construiu,The House That Jack Built,"Um dia, durante um encontro fortuito na estrada, o arquiteto Jack mata uma mulher. Este evento provoca um prazer inesperado no personagem, que passa a assassinar dezenas de pessoas ao longo de doze anos. Devido ao descaso das autoridades e à indiferença dos habitantes locais, o criminoso não encontra dificuldade em planejar seus crimes, executá-los ao olhar de todos e guardar os cadáveres num grande frigorífico. Tempos mais tarde, ele compartilha os seus casos mais marcantes com o sábio Virgílio numa jornada rumo ao inferno.",2018-07-05,en,movie,https://image.tmdb.org/t/p/w500/oKG4YJJCoXJSZ89J52CNJwmVKS0.jpg,3.676,7.126,2903,False
46689,tt1268204,Lixo Extraordinário,Waste Land,"Uma análise sobre o trabalho do artista plástico Vik Muniz no Jardim Gramacho, localizado na cidade de Duque de Caxias (RJ), que é um dos maiores aterros sanitários do mundo.",2010-01-24,en,movie,https://image.tmdb.org/t/p/w500/wvaVhCRVPSYZp2A3utfyrPl0dNw.jpg,2.9736,7.608,120,False
252512,tt1791682,Enquanto Somos Jovens,While We're Young,"Josh e Cornelia são um casal feliz de meia-idade de Nova Iorque. Para superar um bloqueio artístico, o cineasta Josh e sua esposa começam a passar mais tempo com um casal hipster e desinibido de Brooklyn.",2015-03-27,en,movie,https://image.tmdb.org/t/p/w500/yl5tGndrZAC3KiKwjUfPWeyQQwH.jpg,0.94,5.987,1146,False
113496,tt0491877,'Tis Autumn: The Search for Jackie Paris,'Tis Autumn: The Search for Jackie Paris,,2006-01-01,en,movie,https://image.tmdb.org/t/p/w500/cCr1RVNZNIF2d5n06g7ouVGaXvF.jpg,0.0256,5.0,1,False
446132,tt6330052,Gauguin: Viagem ao Taiti,Gauguin : Voyage de Tahiti,"No ano de 1891, Gauguin se exila no Taiti. Ele quer reencontrar sua pintura livre, selvagem, longe dos códigos morais, políticos e estéticos da Europa civilizada. Ele se infiltra na selva, encarando a solidão, a pobreza, a doença. Lá, Gauguin conhece Tehura, que se tornará sua esposa e tema das suas telas mais importantes.",2017-09-20,fr,movie,https://image.tmdb.org/t/p/w500/j5tyY5ReaOr5ZFE8ttfoBzoaewr.jpg,0.9015,5.7,122,False
10067,tt0393735,Soltando os Cachorros,The Shaggy Dog,"Dave Douglas vive para o trabalho e não tem tempo para a esposa e os filhos. Mas um acidente genético o transforma em cachorro. Peludo e de quatro patas, ele agora tem a chance de descobrir os segredos e reais sonhos de sua família. Filme baseado nos roteiros de The Shaggy Dog (1959), de Bill Walsh e Lillie Hayward, e The Shaggy D.A. (1976), de Don Tait, por sua vez inspirados no romance de Felix Salten, The Hound of Florence.",2006-03-09,en,movie,https://image.tmdb.org/t/p/w500/tqnHWmp3GtFDchkn6L9UaGeDES6.jpg,1.5501,4.874,574,False
283227,tt2639254,Um Pouco de Caos,A Little Chaos,"O Rei Luís XIV incumbe o famoso arquiteto André Le Notre de projetar os jardins do Palácio de Versalhes. Ele contrata a bela e arrojada paisagista Sabine de Barra para auxiliá-lo, dona de um estilo oposto ao seu. Aos poucos as desavenças entre os dois desaparecem, a relação profissional logo torna-se mais íntima e fofocas chegam aos ouvidos da mulher de Le Notre.",2015-03-26,en,movie,https://image.tmdb.org/t/p/w500/iXRYX6v5K8Vb9dXQqifTSQaMwZz.jpg,1.523,6.3,671,False
671725,tt7885428,Chompy & the Girls,Chompy & the Girls,Uma mulher perturbada encontra seu pai pela primeira vez e seu encontro vai de estranho a alarmante quando testemunham um homem engolir uma menina inteira.,2021-09-14,en,movie,https://image.tmdb.org/t/p/w500/mEqsGycEVv6kfsIgH8dyQbnCcaw.jpg,0.4647,5.8,24,False
532908,tt8632862,Fahrenheit 9/11,Fahrenheit 11/9,,2018-09-10,en,movie,https://image.tmdb.org/t/p/w500/k2G8IO5oGHezde70Xv7falXhuWC.jpg,1.689,7.128,448,False
446173,tt6209282,Ex Libris,Ex Libris: The New York Public Library,,2017-09-13,en,movie,https://image.tmdb.org/t/p/w500/5UAtolZFuOFYqUpHcDYamsVKWvb.jpg,0.385,6.4,65,False
108717,tt0784977,Colma: The Musical,Colma: The Musical,,2006-03-21,en,movie,https://image.tmdb.org/t/p/w500/ogFGPvfgHd4DWyVjK2ep5ttcogx.jpg,0.1508,6.0,5,False
4629,tt0465436,Um Verão para Toda Vida,December Boys,"Eles nasceram no mesmo mês, por isso o orfanato os batizou de December Boys (Os Garotos de Dezembro). Mas estes adolescentes - Maps, Spit, Spark e Misty - têm muito mais em comum. Sem esperanças de comporem uma família, eles fortaleceram seus próprios laços familiares. Então, notícias inesperadas dão conta que um deles poderá ser adotado por um casal, e os companheiros de longa data compartilham mais alguma coisa: a rivalidade para ser o escolhido. Um Verão Para Toda Vida, uma pungente memória de amizade e família, marca o primeiro grande papel de Daniel Radcilffe fora da série Harry Potter. Ele interpreta Maps, um irmão mais velho nesse grupo, que vive erros e acertos rumo à fase adulta. Compartilhe com esses garotos esta memorável jornada rumo ao amadurecimento.",2007-09-14,en,movie,https://image.tmdb.org/t/p/w500/gbemO7MPwmX0FMBbgCjZLoNBKHu.jpg,1.5803,6.008,200,False
1202479,tt29929565,Opus,Opus,"Uma jovem escritora é convidada para o complexo remoto de uma lendária estrela pop que desapareceu misteriosamente há trinta anos. Cercada pelo culto de bajuladores e jornalistas embriagados da estrela, ela se encontra no centro de um plano macabro.",2025-03-13,en,movie,https://image.tmdb.org/t/p/w500/eAslhx6gKKD6c1vVY6YV9DSG5lb.jpg,10.5009,5.7,134,False
266764,tt2378401,Meet the Patels,Meet the Patels,,2014-06-14,en,movie,https://image.tmdb.org/t/p/w500/qPefACwGVov9QlJZI3GfxPzhaiZ.jpg,0.9573,6.93,50,False
52010,tt1679332,"Ultramarines: A Warhammer 40,000 Movie","Ultramarines: A Warhammer 40,000 Movie",,2010-12-10,en,movie,https://image.tmdb.org/t/p/w500/eFfkF9uVqOhAxIKEyNCHfRRdGgj.jpg,0.8952,5.815,143,False
220882,tt1273221,London Fields: Romance Fatal,London Fields,"Nicola Six (Amber Heard) é clarividente e convive diariamente com a vívida premonição de seu próprio assassinato. Na contagem regressiva para a morte, ela se envolve romanticamente com três homens diametralmente distintos, um dos quais será seu algoz.",2018-09-20,en,movie,https://image.tmdb.org/t/p/w500/sIFV49O9veCtKLzutwfpzBRB2k9.jpg,1.7186,5.1,276,False
385687,tt5433140,Velozes & Furiosos 10,Fast X,Dom Toretto enfrenta seu maior desafio até agora: a corrida para salvar a família de um inimigo cheio de rancor e fúria no volante.,2023-05-17,en,movie,https://image.tmdb.org/t/p/w500/wDWAA5QApz5L5BKfFaaj8HJCAQM.jpg,27.4885,7.031,6011,False
249390,tt0459468,Morirse está em hebraico,Morirse está en hebreo,,2007-10-26,es,movie,https://image.tmdb.org/t/p/w500/7Rxls9EUPZXxoZrfVmFze9HPjx0.jpg,1.3594,6.0,7,False
1082938,tt32083311,On Becoming a Guinea Fowl,On Becoming a Guinea Fowl,,2024-12-06,en,movie,https://image.tmdb.org/t/p/w500/6lMOpD8XVLKaB5uCsJXt1Fo7XNh.jpg,1.0529,7.786,14,False
536208,tt8709338,Não é Mais uma Canção de Amor,Hard Luck Love Song,"O filme segue Jesse, um trovador carismático, mas azarado, que se encontra em uma encruzilhada existencial quando suas más decisões têm consequências. Seu mundo sofre uma reviravolta depois de um encontro casual com Carla, uma velha paixão. Mas seu passado tóxico, os demônios pessoais de Carla e os atuais problemas de Jesse ameaçam destruir a bela reunião.",2021-10-15,en,movie,https://image.tmdb.org/t/p/w500/41rRQsqyrArSZH4OXEabnFZcu8J.jpg,0.7702,4.1,13,False
19899,tt1078940,Encontro de Casais,Couples Retreat,"Jason e Cynthia estão prestes a se divorciar. Como última tentativa de salvar o casamento, eles resolvem fazer uma viagem para participar de uma terapia de casais chamada Eden. Para conseguir um desconto, eles incentivam seus amigos para que também viajem, no intuito de participar das atividades sem acompanhar a terapia. Inicialmente relutantes, Dave e Ronnie, Joey e Lucy, e Shane e Trudy aceitam o convite. Eles são alojados na parte oeste da ilha e Joey logo descobre que na parte leste há um resort de solteiros, proibido para casais. Decididos a aproveitar os benefícios locais, todos resolvem permanecer e fazer a tal terapia.",2009-09-19,en,movie,https://image.tmdb.org/t/p/w500/hR52K4R1eGAj2VYno6t6pCTlphA.jpg,6.2876,5.56,2021,False
393561,tt4964772,Risk,Risk,"Um retrato aprofundado sobre o revolucionário impacto causado na sociedade contemporânea pela atuação do WikiLeaks e de toda sua equipe, explorando especificamente a vida do criador da iniciativa, bem com seu refúgio forçado na Embaixada do Equador, em Londres, o jornalista Julian Assange, responsável por coordenar diversas ações que vazaram e ainda vazam documentos secretos, em uma busca constante pela verdade.",2017-05-05,en,movie,https://image.tmdb.org/t/p/w500/rxrkcyNNughClOL8j8qwNgY9xI5.jpg,1.4013,6.601,74,False
2637,tt0265349,A Última Profecia,The Mothman Prophecies,"Pessoas sem qualquer ligação começam a ter visões que preveem acontecimentos catastróficos. De alguma forma, essas visões podem estar conectadas à morte da mulher de um jornalista, e fazer parte de um evento maior e destruidor.",2002-01-25,en,movie,https://image.tmdb.org/t/p/w500/ymDIvdCemcLBUUavsMMa2zBXZk6.jpg,2.8756,6.2,1170,False
110004,tt0250613,Terror em Alcatraz,New Alcatraz,"Como resultado de um acidente de perfuração, uma jibóia gigante comedora de gente é solta em uma prisão de segurança máxima na Antártica.",2001-12-07,en,movie,https://image.tmdb.org/t/p/w500/KV8f6SYBXGo2G5L82FyYJunhl2.jpg,0.9017,3.7,49,False
49890,tt0339707,O Inferno de São Judas,Song for a Raggy Boy,"Contra os desejos dos membros mais antigos da Igreja, Franklin (Aidan Quinn) é designado como o único professor laico no reformatório de São Judas. Encabeçado pelo sádico diretor, o Irmão John, Frank encontra-se sozinho no meio de todos os irmãos. Num forte contraste com o abuso verbal e físico a que a maioria dos jovens estão habituados, Franklin trata de construir uma amizade com os seus alunos baseada na confiança. No dia de Natal, o irmão John bate em dois pequenos irmãos por pressuposta quebra de uma regra do colégio. Franklin impede a agressão, mas não por muito tempo.",2003-01-19,en,movie,https://image.tmdb.org/t/p/w500/rB1K3v5780GVH5KUGFadWi4w8Aw.jpg,0.5007,7.347,137,False
76338,tt1981115,Thor: O Mundo Sombrio,Thor: The Dark World,"Thor precisa contar com a ajuda de seus companheiros e até de seu traiçoeiro irmão Loki em um plano audacioso para salvar o universo. Entretanto, os caminhos de Thor se cruzam com Jane Foster e, dessa vez, a vida dela está realmente em perigo.",2013-10-30,en,movie,https://image.tmdb.org/t/p/w500/9qdqXIx2neypuT1kWKCTI2vsO4q.jpg,11.6865,6.512,17772,False
60309,tt0968264,Conspiração Americana,The Conspirator,"Na esteira do assassinato do presidente Abraham Lincoln, sete homens e uma mulher, Mary Surrat foram presos e acusados de conspiração para matar o presidente, o vice e o secretário de Estado. Surrat, de 42 anos, era proprietária do local onde John Wilkes Booth e outros se encontravam para planejar os ataques simultâneos. Herói da Guerra Civil e advogado recém fomado, Frederick Aiken decide defender a muilher diante do tribunal militar e ao decorrer do julgamento começa a perceber que sua cliente pode ser inocente das acusações, sendo usada somente para atrair o verdadeiro culpado, seu próprio filho.",2011-04-15,en,movie,https://image.tmdb.org/t/p/w500/v5s4JqSY0bS3w8Q43vGk5fjTp8y.jpg,1.4246,6.554,461,False
258363,tt3147312,Deserto,Desierto,"Moises está viajando com um grupo de pessoas que tenta atravessar pela fronteira do México com os Estados Unidos, buscando uma nova vida no norte. No caminho eles se deparam com um solitário homem, Sam, que assumiu as funções da patrulha na fronteira em suas mãos racistas. Todos terão de achar um jeito de sobreviver nessa paisagem incrivelmente brutal antes do deserto consumi-los.",2015-04-12,en,movie,https://image.tmdb.org/t/p/w500/oXbThdfSnR9tZbhItsJURZVSIZp.jpg,1.1578,6.197,379,False
192134,tt2402105,A Recompensa,Dom Hemingway,"Após passar 12 anos na prisão, o famoso arrombador de cofres Dom Hemingway volta para as ruas de Londres em busca da sua recompensa por ter ficado de boca fechada durante todo esse tempo. Ao lado do amigo Dickie, ele vai fazer uma visita ao chefe do crime Fontaine.",2013-11-14,en,movie,https://image.tmdb.org/t/p/w500/9pSIXG7wBSlUufbklolD5E9oald.jpg,0.8042,5.843,521,False
718444,tt11576124,Rogue,Rogue,"Um esquadrão de soldados liderados por O'Hara estão sob a missão de resgatar a filha de um governador de seus captores em um lugar remoto da Africa. Mas quando as coisas dão errados, eles não tem que sobreviver não apenas ao encontro sangrento com uma gangue de rebeldes, mas também a uma horda de leões famintos.",2020-08-20,en,movie,https://image.tmdb.org/t/p/w500/uOw5JD8IlD546feZ6oxbIjvN66P.jpg,1.9759,5.605,711,False
45610,tt1586752,Redenção,Machine Gun Preacher,"Sam Childers viaja à África para ajudar a reconstruir casas destruídas pela guerra civil. Transformado pelos horrores que presencia, ele decide abrir um orfanato numa região controlada por milícias.",2011-09-23,en,movie,https://image.tmdb.org/t/p/w500/2Fksv8RJwVMoCsVcNxnElbVIKbS.jpg,1.879,6.725,1086,False
47237,tt0243991,Intimate Affairs,Intimate Affairs,,2002-04-18,en,movie,https://image.tmdb.org/t/p/w500/mfIVhldZHW7xkXR6rnTaFJkiV3l.jpg,0.9403,4.563,32,False
579121,tt2063713,Looking for an Icon,Looking for an Icon,,2007-05-09,en,movie,https://image.tmdb.org/t/p/w500/acApDGnS49g87aQdcaQv2TPnMCF.jpg,0.2556,0.0,0,False
14313,tt0800027,Banquete do Amor,Feast of Love,"Em uma pequena comunidade do Oregon vive Harry Stevenson (Morgan Freeman), um professor que testemunha tudo o que acontece no local. Aos poucos Harry acompanha os movimentos decorrentes nos habitantes da comunidade devido às artimanhas do amor.",2007-09-28,en,movie,https://image.tmdb.org/t/p/w500/2OYZcoO8q7tMgrbikSw5IC0dsBd.jpg,2.7255,6.16,250,False
52274,tt1512685,Os Olhos de Júlia,Los Ojos de Julia,"Julia é uma mulher que sofre de uma doença degenerativa nos olhos. Após encontrar sua irmã cega morta, ela decide investigar o acontecido, e descobre um mundo sombrio cheio de mistérios e mortes, enquanto sua visão começa a piorar.",2010-08-16,es,movie,https://image.tmdb.org/t/p/w500/2ZtcT1fPEi9MLD6MmHL2aI3uCra.jpg,1.6508,6.656,813,False
24113,tt0141907,"Ricos, Bonitos e Infiéis",Town & Country,"Dois casais que vivem casamentos aparentemente perfeitos, regados a muito luxo e sofisticação, deparam-se com certas mudanças quando têm de lidar com a infidelidade. Para complicar e criar mais confusão, percebem que todos à volta são também infiéis.",2001-04-27,en,movie,https://image.tmdb.org/t/p/w500/4ckfJA1zqdXG7ttBqGZ2A91YHQs.jpg,1.3216,4.453,75,False
712591,tt10536646,On Broadway,On Broadway,,2019-10-12,en,movie,https://image.tmdb.org/t/p/w500/6E2yKuVxaN6GLe540sAoD5ypjkU.jpg,1.9325,8.7,3,False
1444,tt0418773,Retratos de Família,Junebug,"Em viagem de negócios, negociante de arte visita família do marido, com quem está casada há pouco tempo. Ao observar o funcionamento da dinâmica familiar, ela passa a entender mais o marido e suas peculiaridades.",2005-08-03,en,movie,https://image.tmdb.org/t/p/w500/asC6UOPrR6OlNMiyXbeXWu08SOG.jpg,1.4588,6.563,232,False
14799,tt0470765,Por Trás das Câmeras,For Your Consideration,"Callie Webb (Parker Posey), Marilyn Hack (Catherine O'Hara) e Victor Alan Miller (Harry Shearer) são atores em Hollywood de um filme independente de baixo orçamento, cujo roteiro é um drama que se passa na década de 40, no sul dos Estados Unidos. Para eles, o Oscar é um objetivo muito distante, quase inalcançável. Portanto quando Marilyn fica sabendo que foi publicada na internet uma notícia sobre sua possível indicação para o prêmio de melhor atriz, uma grande agitação toma conta da sua vida. A febre do Oscar logo atinge também Callie e Victor, que começam a brigar por indicações.",2006-11-17,en,movie,https://image.tmdb.org/t/p/w500/fvXClgY4ZJ7dBxalFuxPgb4nJ9s.jpg,1.6338,5.8,170,False
82505,tt1582507,A Última Casa da Rua,House at the End of the Street,"Para recomeçar a vida depois do divórcio, Sarah e a filha Elissa se mudam para uma pequena cidade. Logo, descobrem o terrível segredo do local: anos antes, uma jovem matou os pais e desapareceu, deixando o irmão, Ryan, com quem Elissa acaba se envolvendo.",2012-09-21,en,movie,https://image.tmdb.org/t/p/w500/vs8lNkRkZmUTCDPslricgLhXZHi.jpg,1.7579,5.797,1830,False
475094,tt6763252,O Capitão,Der Hauptmann,"Nos últimos instantes da Segunda Guerra Mundial, um indivíduo de 19 anos esfarrapado e faminto rouba a farda de uma capitão. Representando um oficial, ele consegue reunir um grupo de desertores que começa a matar e saquear através do caminho em uma Alemanha nazista.",2018-02-02,de,movie,https://image.tmdb.org/t/p/w500/1GG3wQCWB9oRb6C8PIOeKpbQnLQ.jpg,2.7056,7.187,460,False
341006,tt1082807,Dia de Trabalho Mortal,The Belko Experiment,"Tudo corria bem nas Indústrias Belko, mais um dia normal de trabalho. No entanto, tudo muda repentinamente para os funcionários da empresa quando eles descobrem que, na verdade, são cobaias humanas e que terão que seguir as ordens de uma misteriosa voz, que se anuncia apenas através dos alto-falantes instalados no prédio, mesmo que isso signifique matar os colegas de trabalho para sobreviver.",2016-03-17,en,movie,https://image.tmdb.org/t/p/w500/2txZz1LixqsFiI0REP4ONuUnhF9.jpg,8.1047,6.153,1560,False
11515,tt0455957,Sombras de Goya,Goya's Ghosts,"Nos primeiros anos do século XIX, em meio ao radicalismo da Inquisição e à iminente invasão da Espanha pelas tropas de Napoleão Bonaparte (Craig Stevenson), o gênio artístico do pintor espanhol Francisco Goya (Stellan Skarsgård) é reconhecido na corte do Rei Carlos IV (Randy Quaid). Inés (Natalie Portman), a jovem modelo e musa do pintor, é presa sob a falsa acusação de heresia. Nem as intervenções do influente Frei Lorenzo (Javier Bardem), também retratado por Goya, conseguem evitar que ela seja brutalmente torturada nos porões da Igreja. Estes personagens e os horrores da guerra, com os seus fantasmas, alimentam a pintura de Goya, testemunha atormentada de uma época turbulenta.",2006-11-08,en,movie,https://image.tmdb.org/t/p/w500/7XdqLkcYQF7NymyVMbk3EigXzHf.jpg,1.5225,6.602,498,False
96108,tt1125387,See What I'm Saying: The Deaf Entertainers Documentary,See What I'm Saying: The Deaf Entertainers Documentary,,2010-03-19,en,movie,https://image.tmdb.org/t/p/w500/5XTF8mN5Wyf23CAvU0jlZ0H90XO.jpg,1.8322,7.0,7,False
323272,tt3832914,Quarto de Guerra,War Room,"Elizabeth e Tony formam um casal em crise de relacionamento. A filha pequena percebe que ambos estão à beira do divórcio, mas eles não conseguem chegar a um acordo. Um dia, Elizabeth conhece uma mulher idosa que lhe apresenta o poder da oração e, a partir deste momento, a jovem mãe decide depositar a sua fé nas preces divinas.",2015-08-28,en,movie,https://image.tmdb.org/t/p/w500/kyssvvCXc13c9VC7QTWjRo12FyE.jpg,4.8182,7.8,551,False
437342,tt5672290,A Primeira Profecia,The First Omen,Uma mulher começa a questionar a sua própria fé quando descobre uma terrível conspiração para provocar o nascimento do mal encarnado em Roma.,2024-04-03,en,movie,https://image.tmdb.org/t/p/w500/tINXSJfPiVGrTZTHFz5TFDh6SeX.jpg,5.7131,6.862,1141,False
959092,tt19319352,Farang,Farang,"Sam é um presidiário exemplar. Poucos meses antes de sair da prisão, ele está se preparando diligentemente para sua reintegração. Durante uma licença, seu passado o alcança e um acidente o deixa com apenas uma escolha: fugir. Cinco anos depois, ele reconstruiu sua vida na Tailândia, onde formou a família com que sempre sonhou. Mas Narong, o chefão local, o obriga a mergulhar no crime novamente. Quando Sam quer pular fora, Narong ataca sua família. Agora Sam cruzará a Tailândia para se vingar de seu carrasco.",2023-06-28,fr,movie,https://image.tmdb.org/t/p/w500/asUBBPvil6L6A2uXpwdKmA7f21r.jpg,3.8767,6.708,200,False
